municipality_id,rainfall,lat,lon
57006,0.12,81.86168280082805,27.92795041349051
57007,0.03,81.64601131937742,28.060412464114577
57008,0.27,81.92309401,28.07311789
58001,0.03,81.4790717,28.17116993387944
58002,0.05,81.56351933171103,28.27793075709875
58003,0.16,81.38242357868424,28.323055743569213
58004,0.02,81.20066610482185,28.501616499423925
58005,0.04,81.34569482093976,28.210924967228557
58006,0.019999999999999997,81.25871003017758,28.340284116623938
58007,0.01,81.13757904302501,28.421327320826304
58008,0.11,81.29606229,28.44234831341947
58099,0.22,81.45438931069442,28.456909737464397
59001,0.35,81.47401353534315,28.66241357105909
59002,0.2,81.69194672075885,28.45761112604614
59003,0.35,81.63452200688998,28.60232705679872
59004,0.35000000000000003,81.19265107308998,28.875526755465486
59005,0.78,81.83161980138118,28.620718334108204
59006,0.22,81.89186411352345,28.42902125057109
59007,0.62,81.75158220322847,28.53992269272913
59008,0.15,81.38277527127075,28.78969780253411
59009,0.19,81.95330176869308,28.552258111807884
60001,0.65,81.49079164006119,29.02359989148426
60002,0.27,81.83052510999794,28.792776330356787
60003,0.31,81.64286682239889,28.95247628802223
60004,0.21,81.55863479148768,28.934718503516983
60005,1.07,81.60660047963165,28.831816828175175
60006,0.52,81.71925548605671,28.74857272293844
60007,0.8200000000000001,81.68336094458616,28.706353695105307
60008,0.27,81.69338055688378,28.94834761806823
60009,0.35,81.73907018471336,28.861936730765475
60010,0.31,81.82282166,28.931214845086654
60011,0.12,81.55090587,29.00208427625107
61001,2.6,82.2848401,28.99470855074009
61002,0.54,82.16303308243901,28.69742658247869
61003,0.31,82.02663704,28.74843819438037
61004,0.72,81.97917322084514,28.89632587851224
61005,2.05,82.13683961101086,28.87816765347102
61006,0.25,81.92471318091026,28.685485848920933
61007,0.4,82.37411494432408,28.878675153653667
62001,0.02,83.36755785263404,28.97924114414363
62002,0.0,83.26514214622762,29.27414286931592
62003,0.02,82.64656390037733,29.240420349027683
62004,0.1,83.04709435324033,28.90512776249892
62005,0.01,82.51085966045837,29.05050799235193
62006,0.02,82.96527452353801,29.38211619530229
62007,1.7,82.86690491491375,28.932036385500552
62008,0.01,82.74979749172851,29.022394764811374
63001,0.0,82.15224652114871,29.29511479965679
63002,0.0,82.36710036332424,29.197156936289144
63003,0.04,81.93307513024702,29.27422490653304
63004,0.02,82.05879681802374,29.418490944185333
63005,0.0,82.38518236060045,29.35900635015369
63006,0.02,82.02764291074439,29.343292724822472
63007,0.9199999999999999,82.12025619,29.1360245100694
63008,0.05,81.98463649143275,29.186606452004696
64001,0.23,81.62839852260026,29.079830738952893
64002,0.55,81.67406524119994,29.150267655097245
64003,0.54,81.85416734441608,29.044721424035025
64004,0.7100000000000001,81.53225004299091,29.21533131368504
64005,0.23,81.71988524492733,29.249848722404348
64006,0.0,81.83970197427877,29.350271451325803
64007,0.65,81.64421766906588,29.272780811454545
64008,0.48000000000000004,81.58951436258275,29.284456176430226
64009,0.14,81.85572253,29.145935866427948
65001,0.0,82.16814992493904,29.532967936012252
65002,0.01,81.89315065267175,29.51424277599544
65003,0.08,82.54741960970438,29.649514435357453
65004,0.0,81.98372859991967,29.62832292402619
66001,3.34,81.84642456707732,29.705384410011614
66002,0.13,82.25132560520844,29.84819985600813
66003,1.04,82.04150798785201,30.02328989192808
66004,1.2,81.61043757733111,30.176680251997617
66005,1.8200000000000003,81.93084830070082,29.79246092145206
66006,0.7999999999999999,81.92202729403547,30.129895543656083
66007,2.22,81.75771965144115,29.68472032
67001,0.32,81.49578595710133,29.43265061
67002,0.16,81.31854086156947,29.362394905000883
67003,3.41,81.61742855446602,29.52950261
67004,0.19,81.29744588012578,29.406984449557967
67005,1.3,81.44939237705678,29.55924223764746
67006,3.4099999999999997,81.65826987684748,29.751709516739112
67007,0.07,81.66066198312903,29.391883317505776
67008,0.0,81.75608837012452,29.43702714617136
67009,0.04,81.41977664770559,29.32930747924597
67099,0.33,81.19654062198491,29.391978002020814
68001,0.07,80.83345518359799,29.516590467754455
68002,0.7,80.92967206075784,29.66021774732669
68003,0.77,81.05704442096454,29.55935504800752
68004,0.33,81.00439187,29.528299973122277
68005,2.98,81.19183303267701,29.54020876820266
68006,3.71,81.29848731086375,29.867531112943603
68007,0.23,80.93244445080072,29.513318317076983
68008,0.33999999999999997,81.19596785196121,29.454880629706736
68009,2.1,81.28984357857074,29.54525715570239
68010,6.53,81.12515228020405,29.67836895305978
68011,4.87,81.29455333207554,29.660480691737806
68012,0.18,81.00677686,29.44969830947218
68099,0.25,81.11291733117037,29.42407535743345
69001,0.01,81.29846641727907,29.189235368332632
69002,0.01,81.12736560667788,29.181878117533213
69003,0.25,81.22811153527998,28.97581458
69004,0.72,81.33820928342887,29.05994189688083
69005,0.08,81.22509088158677,29.10169272570161
69006,0.02,81.31929177258242,29.26257610908048
69007,0.47000000000000003,81.45232567,29.108206952087954
69008,0.02,81.41979100441984,29.203667534129465
69009,0.09999999999999999,81.20587789,29.268503789241198
69010,0.88,81.42857852907186,28.90676043797281
69099,0.33,81.16876506895825,29.344029514697265
70001,0.15,80.87525548231095,29.34427898420701
70002,1.06,80.88070324,29.021621865023427
70003,0.63,81.03830476961788,29.05479101
70004,0.09,80.96828420034284,29.26364997043085
70005,0.49,80.69908000601693,29.107876876777475
70006,0.08,80.96355022570285,29.17103075300608
70007,0.1,81.06441214528923,29.274853087207937
70008,0.15,80.97287803760098,29.373859260489585
70009,0.1,80.8192079,29.23525727841573
70099,0.24,81.10080508396517,29.365848528781548
71001,0.17,81.04096865639202,28.68034041
71002,0.01,80.96392569476193,28.51742695889862
71003,0.37,80.70236375797926,28.93165407698765
71004,0.019999999999999997,80.65474474459666,28.693146754850225
71005,0.09000000000000001,80.78150152065794,28.753059581702495
71006,0.25,80.94001829708047,28.70553555288639
71007,0.01,80.57616090467452,28.869822251614984
71008,0.03,81.14224240365878,28.56950989462351
71009,0.01,81.02512258604727,28.575071367074816
71010,0.02,80.80977455333394,28.59576903800558
71011,0.05,81.15441427849481,28.65128706703313
71012,0.41000000000000003,81.04924761943755,28.817086791122232
71013,0.02,81.08659489236072,28.48518854727866
72001,0.0,80.27063943,28.993684020490694
72002,0.0,80.35260743,28.70035648788474
72003,0.0,80.26347191242499,28.77351341850241
72004,0.04,80.16800396972334,29.006766800965316
72005,0.0,80.46909890528013,28.86121263293616
72006,0.0,80.42787450932222,28.76187001223633
72007,0.0,80.08461998585442,28.89610311211077
72008,0.01,80.47703680142784,28.647713886142444
72009,0.0,80.37817731655763,28.928756591871608
72099,0.0,80.24078256371605,28.86686295033629
73001,0.1,80.51776663039553,29.36132768572864
73002,0.37,80.51081092041095,29.13521646806497
73003,0.64,80.58311561605402,29.28264601922242
73004,0.07,80.40492622481763,29.281211677786875
73005,0.63,80.67740466897514,29.24592271293464
73006,0.16,80.70032726010545,29.35814247583216
73007,0.12,80.34474470365612,29.12875684
74001,0.09,80.43063255009845,29.534821619174966
74002,0.24000000000000002,80.64774061884192,29.665267462545497
74003,0.24,80.52835253292675,29.596929757637863
74004,0.0,80.41998098328867,29.429227852344955
74005,0.030000000000000002,80.31898298,29.447447707927967
74006,0.15000000000000002,80.57833851798249,29.44522023547401
74007,0.15000000000000002,80.69975553340561,29.59945957984095
74008,0.01,80.33537994768334,29.371098954805085
74009,0.14,80.78128196152994,29.450550711226864
74010,0.27,80.60549936088512,29.526032248462556
75001,1.13,80.90552280353755,29.86057584725131
75002,0.72,80.85939323033773,30.13318471380933
75003,0.48,80.61573680541932,29.885644820771567
75004,0.12,80.45702040246672,29.659711293185858
75005,0.06999999999999999,80.54124518479604,29.804357366456184
75006,0.06,80.43507800307877,29.733377527114545
75007,0.86,80.81988182994183,29.73936351654267
75008,0.23,80.66510657964209,29.794054442289408
75009,0.15,80.56971859848353,29.70922223
76001,0.66,83.84248497936724,27.63663002813377
76002,2.86,84.19503898794143,27.80859769109909
76003,0.9400000000000001,84.06367317,27.812290497290647
76004,1.88,84.20559267364416,27.715610551758928
76005,1.09,84.32936232146793,27.72983866771069
76006,0.98,84.05424418568737,27.71716707520714
76007,0.44,84.12167093918502,27.641769216227388
76008,0.49,83.98022714,27.628162621734685
76099,0.21000000000000002,84.04872083356571,27.56427369972897
77001,1.18,82.70006219371687,28.546293389302686
77002,1.83,82.82145955974356,28.645546849179627
77003,1.48,82.63797688876845,28.730359372964458
77099,1.94,82.96611855936787,28.73610113
